Fri Dec 23 13:25:21 2022 -- New position of the end effector: x = 0.016045, z = 0.000000
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 31.454851, z = 1.265129
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 29.406925, z = 1.265129
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 29.647318, z = 1.265129
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 29.579370, z = 1.265129
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 28.911573, z = 1.265129
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 28.469824, z = 1.265129
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 29.831696, z = 1.265129
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 28.489143, z = 1.265129
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 30.536884, z = 1.265129
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 29.253721, z = 1.265129
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 29.253721, z = 1.273337
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 31.170345, z = 1.273337
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 30.168285, z = 1.273337
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 28.843666, z = 1.273337
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 31.105568, z = 1.273337
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 29.983662, z = 1.273337
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 29.458757, z = 1.273337
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 31.236654, z = 1.273337
Fri Dec 23 13:26:26 2022 -- New position of the end effector: x = 29.674210, z = 1.273337
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 29.674210, z = 1.249545
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 31.037991, z = 1.249545
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 30.825218, z = 1.249545
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 29.916046, z = 1.249545
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 31.002281, z = 1.249545
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 28.382015, z = 1.249545
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 30.296499, z = 1.249545
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 31.003304, z = 1.249545
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 30.649021, z = 1.249545
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 30.868793, z = 1.249545
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 30.868793, z = 1.212574
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 30.868793, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 28.737675, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 28.689571, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 30.271875, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 28.607294, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 29.332390, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 29.712597, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 28.605730, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 30.583036, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 30.588165, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 30.012468, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 29.166389, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 28.474092, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 30.165052, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 28.055735, z = 1.303319
Fri Dec 23 13:26:27 2022 -- New position of the end effector: x = 28.055735, z = 1.276745
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.276745
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.200533
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.209072
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.235893
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.216518
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.119194
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.139020
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.067604
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.071242
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.050429
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.087869
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.087214
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.060400
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.010438
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.016290
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 1.007575
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.601774, z = 0.936382
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.456409, z = 0.936382
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.456409, z = 0.952009
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.456409, z = 0.906334
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.456409, z = 0.882594
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.456409, z = 0.913284
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.456409, z = 0.879472
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.456409, z = 0.891603
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.005810, z = 0.891603
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.005810, z = 0.822976
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.871422, z = 0.822976
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 27.865614, z = 0.822976
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 27.865614, z = 0.849447
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 27.865614, z = 0.803222
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 27.865614, z = 0.786355
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 27.865614, z = 0.784807
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.831406, z = 0.784807
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.784807
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.773575
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.722060
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.712268
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.691036
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.712771
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.689738
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.635614
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.622127
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.614847
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.637502
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.591311
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.585703
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.579192
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.525990
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.551874
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.502133
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.477764
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.481095
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.450313
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.780991, z = 0.435191
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.535969, z = 0.435191
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.535969, z = 0.429142
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 29.124350, z = 0.429142
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 29.680099, z = 0.429142
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.114187, z = 0.429142
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.114187, z = 0.402607
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 30.114187, z = 0.410907
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.742933, z = 0.410907
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 28.742933, z = 0.374319
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 29.950468, z = 0.374319
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 29.950468, z = 0.353857
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 29.950468, z = 0.352244
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 29.950468, z = 0.320899
Fri Dec 23 13:26:28 2022 -- New position of the end effector: x = 29.950468, z = 0.321371
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.950468, z = 0.294731
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.950468, z = 0.293097
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.950468, z = 0.271188
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.950468, z = 0.242970
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.095236, z = 0.242970
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.162680, z = 0.242970
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.162680, z = 0.243113
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.162680, z = 0.216732
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.162680, z = 0.190842
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.162680, z = 0.177463
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.162680, z = 0.164293
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.089706, z = 0.164293
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 27.980225, z = 0.164293
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 30.449224, z = 0.164293
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 30.449224, z = 0.153922
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 30.449224, z = 0.137728
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 30.449224, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 27.967642, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 28.152845, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 30.117975, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.433578, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.766460, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 28.564365, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 28.073833, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 28.232130, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.170736, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 28.065617, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 29.820595, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 28.957720, z = 0.121164
Fri Dec 23 13:26:29 2022 -- New position of the end effector: x = 30.165792, z = 0.121164
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 30.165792, z = 0.096255
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.670279, z = 0.096255
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.670279, z = 0.080362
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.670279, z = 0.068536
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.670279, z = 0.049448
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 29.489721, z = 0.049448
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 29.218904, z = 0.049448
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 28.729576, z = 0.049448
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 28.729576, z = 0.034516
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 28.729576, z = 0.016165
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 28.729576, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 29.720877, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 28.144650, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 29.609282, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 28.514019, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.412046, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.612238, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 29.353886, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.552353, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 28.594959, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 28.337112, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 28.390472, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 29.568762, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.155237, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 28.327665, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.774071, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.698450, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 28.653433, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.588268, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.378843, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.548031, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 29.370152, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.257776, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.734468, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 29.596535, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.347683, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.491911, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.555452, z = 0.000000
Fri Dec 23 13:26:30 2022 -- New position of the end effector: x = 27.312027, z = 0.000000
